Phrase en Anglais;Phrase en Français
Trial: Unleash the additional effect of the prescribed weapon a set number of times against the assigned ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez l’effet supplémentaire de l’arme prescrite un nombre défini de fois contre l’arme assignée.${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the additional effect of the prescribed weapon a set number of times against the assigned ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez l’effet supplémentaire de l’arme prescrite un nombre défini de fois contre l’arme assignée.${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the additional effect of the prescribed weapon a set number of times against the assigned ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez l’effet supplémentaire de l’arme prescrite un nombre défini de fois contre l’arme assignée.${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Trade a set quantity of the assigned item to the Fay Spring.${prompt};Essai : Échangez une quantité définie de l'objet assigné à la source Fay.${prompt}
Trial: Defeat a set number of ${choice: 4}[experience-yielding monsters/monsters] under the prescribed weather conditions, or on the corresponding day of the week.${prompt};Épreuve : vaincre un nombre défini de${choice: 4}[monstres/monstres offrant de l'expérience] dans les conditions météorologiques prescrites, ou le jour correspondant de la semaine.${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Use the prescribed weapon skill to deal the finishing blow to a set number of ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : utilisez la compétence d'arme prescrite pour infliger le coup final à un nombre défini de${choice: 4}[monstres/monstres apportant de l’expérience].${prompt}
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
Trial: Unleash the prescribed weapon skill a set number of times against certain ${choice: 4}[experience-yielding monsters/monsters].${prompt};Essai : Déclenchez la compétence d’arme prescrite un certain nombre de fois contre certains${choice: 4}${choix: 4}${prompt}[monstres/monstres apportant de l’expérience].
